"","phenotype","Vplate","Vplate_constraint","Vmom","Vmom_constraint","VA","VA_constraint","VI","VI_constraint","VR","VR_constraint","heritability","heritability_se","VA_LRT_chi","VA_LRT_p","p_adjust"
"109","n72",0.0439936520892304,"Positive",2.16147939141022e-07,"Boundary",0.0648800933914455,"Positive",0.116296103262373,"Positive",1.47678867833919,"Positive",0.0381208379166162,0.0138782321883368,9.62309357725462,0.00192145799457133,0.00243267158945728
"110","n73",0.937463062443337,"Positive",2.31656893777807e-06,"Boundary",1.89558424284789,"Positive",0.655413202911591,"Positive",10.9890034692288,"Positive",0.130933424699695,0.020527354815051,64.2900799635026,1.11022302462516e-15,2.55351295663786e-14
"111","n74",0.179836580068048,"Positive",1.46079539195102e-07,"Boundary",0.0256326045278512,"Positive",0.0149740178592527,"Positive",1.44357506799326,"Positive",0.0154040389657074,0.00483401843222023,20.4390590663934,6.15604721920793e-06,1.16374591267218e-05
"112","n75",0.0656642831684771,"Positive",1.24678461603092e-07,"Boundary",0.108867958835377,"Positive",0.114320718202556,"Positive",1.23208711964511,"Positive",0.0715793813005426,0.0180992837844276,26.0706881666265,3.29143066357673e-07,8.41143391802943e-07
"113","n76",0.0655854419635403,"Positive",8.91865615185185e-08,"Boundary",0.276084436798513,"Positive",0.16434993480041,"Positive",1.33333522684878,"Positive",0.150098495040967,0.0252754081532745,61.3388907513981,4.77395900588817e-15,6.58806342812568e-14
"114","n77",0.0133720414075048,"Positive",0.00148001242607829,"Positive",0.00503161264676891,"Positive",0.00522899480645536,"Positive",0.121444334015134,"Positive",0.0343321220280385,0.0116249472037597,11.5334436278863,0.000683552787501873,0.00089838366357389
"115","n78",0.00169219287774762,"Positive",3.04915157609582e-05,"Positive",0.00129572961401587,"Positive",0.00019964391693096,"Positive",0.0181206141860638,"Positive",0.0607221296294779,0.0114123836443983,42.9754544401731,5.54309931288799e-11,3.05979082071417e-10
"116","n79",0.00143689411920046,"Positive",4.58656812272038e-05,"Positive",0.00154615992028845,"Positive",0.000684435080143389,"Positive",0.0186890180899185,"Positive",0.06901768521695,0.0149222787557679,27.7353257406066,1.39099318618996e-07,3.76386391557283e-07
"117","n8",0.00320298534808319,"Positive",3.72508108720136e-05,"Positive",0.00162112739376095,"Positive",0.00130144928204476,"Positive",0.0548445885847594,"Positive",0.0265726347302222,0.00788733460554265,16.5771764417077,4.67097812724138e-05,7.24264024223944e-05
"118","n80",0.00691519818434457,"Positive",1.57280882643041e-08,"Boundary",0.00777320663359022,"Positive",0.0076407678603976,"Positive",0.155426805223028,"Positive",0.0437296457625744,0.0115654238427194,28.2865640230993,1.04619638507941e-07,2.88750202281918e-07
"119","n81",0.012929942205102,"Positive",1.67940326006503e-08,"Boundary",0.019576748301016,"Positive",0.00753257155680035,"Positive",0.165960591654014,"Positive",0.0950328184792428,0.0164658198448324,59.3385925640941,1.33226762955019e-14,1.53210777398272e-13
"120","n82",0.00536456597534045,"Positive",1.18807253056278e-08,"Boundary",0.0106888821658101,"Positive",0.00480630476765799,"Positive",0.117406715104533,"Positive",0.0773063881715902,0.015427354090263,37.1090301544173,1.11705222849423e-09,4.28203354256122e-09
"121","n83",0.017635020324677,"Positive",2.34815225202724e-08,"Boundary",0.0409671894120993,"Positive",0.0141129055587759,"Positive",0.232047148119181,"Positive",0.134423421707834,0.0214878047464201,59.3518069032398,1.32116539930394e-14,1.53210777398272e-13
"122","n84",0.00339449249737564,"Positive",1.10067467462875e-06,"Positive",0.00221656899938958,"Positive",0.00143451795170035,"Positive",0.0649163684159957,"Positive",0.0308014883247218,0.00843473379390917,21.2162641581526,4.10268247552636e-06,8.20536495105273e-06
"123","n85",0.0103148526806753,"Positive",1.05162614650416e-08,"Boundary",0.00573649435183886,"Positive",0.00442142861745624,"Positive",0.103922924066434,"Positive",0.0461148888583817,0.0124824534494922,19.7805037580183,8.68642097384686e-06,1.55678713557255e-05
"124","n86",0.00675483416775616,"Positive",7.90969886249389e-09,"Boundary",0.000785568911513931,"Positive",0.00106978072972709,"Positive",0.0543337352420924,"Positive",0.0124804560097324,0.00541038287243016,6.94397807488713,0.0084101869403449,0.00967171498139663
"125","n87",0.00460248116104562,"Positive",0.0002575218344997,"Positive",0.00809726913007811,"Positive",0.00251365619371658,"Positive",0.0483553851752908,"Positive",0.12686412055992,0.0211464773254252,50.0097098477127,1.52988732793347e-12,1.31952782034261e-11
"126","n88",0.00777422970163387,"Positive",0.00104155138653875,"Positive",0.00487210941559559,"Positive",0.00380214365491247,"Positive",0.0748864805795834,"Positive",0.0527418622514611,0.0140887076240446,21.7437790795302,3.11598630098331e-06,6.41800163486114e-06
"127","n89",0.00541788495495081,"Positive",4.80073134980651e-09,"Boundary",0.000436552054643737,"Positive",0.000978641647229871,"Positive",0.0474413879103109,"Positive",0.0080434142174289,0.00452881577509786,5.11904835832684,0.0236645907832327,0.0263363994200493
"128","n9",0.00107734681434774,"Positive",8.89273286958594e-09,"Boundary",0.000202500349454935,"Positive",0.000549695817257686,"Positive",0.0189511335702406,"Positive",0.0097446424469638,0.00569434583434513,3.82856906522647,0.0503859311830761,0.0539012287074768
"129","n90",0.00152901819449674,"Positive",5.94038124306045e-09,"Boundary",0.00052676461507802,"Positive",0.00206114722097627,"Positive",0.0587035412632545,"Positive",0.00838523739821823,0.00647175983678662,1.56451160859433,0.211005854809521,0.214108882086132
"130","n91",0.33622738765207,"Positive",0.0226185119646416,"Positive",0.867193016798808,"Positive",0.211408404665267,"Positive",4.7699476778257,"Positive",0.139703211564847,0.022729827129191,41.3143631881976,1.29612987009864e-10,6.16779041633145e-10
"131","n92",0.257782290301381,"Positive",2.22683208339663e-07,"Boundary",0.392895195642967,"Positive",0.318304880569431,"Positive",3.25910061400232,"Positive",0.092925133390391,0.0201557087759857,34.0536495775741,5.36132560569058e-09,1.76157841329833e-08
"132","n93",0.0160605542889573,"Positive",0.00967136548398234,"Positive",0.0340500764264658,"Positive",0.121827214947075,"Positive",1.2285669654553,"Positive",0.0241459733836372,0.0124469863856054,5.29404916320709,0.0213984101061065,0.0240079723141683
"133","n94",0.00688838084829172,"Positive",0.00278863371768272,"Positive",0.0124783919872732,"Positive",0.0263690605102297,"Positive",0.372697013376305,"Positive",0.0296243011497062,0.0120685800453951,8.85236649324725,0.00292709135452285,0.00360659470467994
"134","n95",0.0098510638497844,"Positive",0.00155953238785391,"Positive",0.0101479739980719,"Positive",0.0297999760362364,"Positive",0.528646516309209,"Positive",0.0174963541747568,0.00903608926918452,5.03499407390336,0.0248401717737132,0.0274235496381794
"135","n96",0.165215108802942,"Positive",0.000744854823068336,"Positive",0.17540819039458,"Positive",0.29340608132007,"Positive",2.541346799821,"Positive",0.055227174422102,0.0168566540155109,17.43686712013,2.9700913785291e-05,4.82203070867078e-05
"136","n97",0.0345164330712918,"Positive",2.50194945106553e-08,"Boundary",0.0406755363616527,"Positive",0.0340799449838247,"Positive",0.622965604949531,"Positive",0.0555496459769372,0.014420227354632,19.7022916358201,9.04927824840751e-06,1.60102615164133e-05
"137","n98",0.32825800367078,"Positive",3.3318806071789e-07,"Boundary",1.51917322023934,"Positive",0.431086969595175,"Positive",4.09016774688039,"Positive",0.238537926815929,0.0306035223229413,80.2697286551338,0,0
"138","n99",0.00855028483521237,"Positive",0.00144335269596033,"Positive",0.0107223354025034,"Positive",0.0119797748966149,"Positive",0.132750339208258,"Positive",0.0648086370275116,0.0173428859464141,21.8486866304447,2.95018461704544e-06,6.16856783564046e-06
